X,Y
0.16180982830746227, 0.301364522417154
0.12357666789246848, 0.3021442495126705
0.1969566962176982, 0.301364522417154
0.16174252868476408, 0.2717348927875243
0.1618736116753789, 0.3294346978557504
0.4703430994945826, 0.3005847953216374
0.4396947078822335, 0.3013645224171539
0.5088164203181713, 0.3005847953216374
0.47295058359729, 0.29434697855750486
0.47038944345539035, 0.30760233918128654
0.47840797648142197, 0.3115009746588694
0.2790276979845346, 0.31072124756335284
0.6738669323041769, 0.31072124756335284
0.4778060584299223, 0.22183235867446394
0.47631761049311255, 0.3996101364522417
0.6851215107802251, 0.6904483430799221
0.48096011938092903, 0.6904483430799221
0.892075782601864, 0.6904483430799221
0.6886859211611678, 0.6600389863547759
0.6853915769303898, 0.7185185185185186
1.0942573664111894, 0.4401559454191033
0.40044130450664916, 0.4409356725146199
1.763748072247822, 0.4401559454191033
1.093371252074165, 0.3824561403508772
1.0829477953779074, 0.5001949317738792
1.8065844606995636, 0.549317738791423
1.6888457203348988, 0.549317738791423
1.9434151653786096, 0.549317738791423
1.8063669206249071, 0.5407407407407407
1.8068020269724896, 0.5578947368421052
3.0495731337953695, 0.6397660818713451
2.3289806602350183, 0.6397660818713451
3.732879157454362, 0.6397660818713451
3.0487052430415464, 0.6194931773879142
3.050441271616164, 0.6600389863547759
4.410445703664226, 0.5196881091617933
3.6438093897586454, 0.5196881091617933
5.103784864172505, 0.5189083820662768
4.409335327557566, 0.5017543859649123
4.411508064195428, 0.5368421052631579
3.6214200737182383, 0.4807017543859649
3.3102383727095117, 0.4814814814814815
3.984210899379728, 0.4807017543859649
3.6402210075479187, 0.44951267056530214
3.6230459020888555, 0.5126705653021442
2.640088036810068, 0.3699805068226121
2.4680552119845673, 0.3707602339181286
2.840079392812375, 0.3707602339181287
2.6546369483238292, 0.36140350877192984
2.6404637938556585, 0.38011695906432746
3.2828830238892506, 0.2904483430799222
3.0346531972546775, 0.2904483430799219
3.5117508875094963, 0.290448343079922
3.2824517803568276, 0.2810916179337231
3.2833502683177955, 0.30058479532163757
3.634128865992742, 0.330214424951267
3.0363147433882665, 0.32943469785575047
4.276928900463943, 0.330214424951267
3.6107711347725386, 0.27095516569200767
3.637153752351928, 0.38947368421052625
4.778060584299174, 0.22183235867446394
4.082808114381574, 0.22183235867446371
5.591767293159778, 0.22261208576998048
4.77549819140894, 0.18362573099415203
4.780624352094721, 0.2600389863547757
5.781690852100715, 0.20155945419103316
4.776700776083324, 0.20155945419103316
6.690668310810047, 0.20155945419103316
5.807827285946075, 0.12280701754385959
5.788087181600229, 0.2803118908382066
7.3887878059837755, 0.07056530214424961
6.946146300209055, 0.0705653021442495
7.9039009146730566, 0.07056530214424939
7.38781720577337, 0.06120857699805049
7.389839433443838, 0.08070175438596483
19.32044882255996, 0.13138401559454183
15.872893846630449, 0.13216374269005837
22.232974774606102, 0.13216374269005837
19.310087593390435, 0.0931773879142298
19.330815611262622, 0.16959064327485374
13.44173361948706, 0.29122807017543845
11.485835753806445, 0.2912280701754385
15.295118481258918, 0.2912280701754386
13.43982076382731, 0.28109161793372306
13.368065318763305, 0.2998050682261208
17.709455210384135, 0.3302144249512669
15.217788462245139, 0.330214424951267
19.926210484530582, 0.33021442495126707
17.706935027155563, 0.32007797270955163
17.71139405694484, 0.33801169590643276
33.39173948064172, 0.301364522417154
25.216675158820284, 0.301364522417154
40.64479122104092, 0.3013645224171539
33.387353100870534, 0.29200779727095505
33.39576083500591, 0.3099415204678362
